Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
240,socfb-Caltech36_network_240,-0.063953,-4.30168,-4.30168,-2.14939,-2.3572,-3.45658,-2.67843,-3.82456,-4.30168,-0.692727,-0.425348,-1.12414,-1.1033,-1.2859,-1.18408,-2.11984,-1.24976,-1.64176,-2.31941,-1.75514,-2.66821,-1.91251,-2.79653,-2.58568,-2.30605,-2.7702,-2.90374,-3.26029,-4.30168,-4.30168,9.1689,73.619,8.9087,0.962317236,1.866989914,0.949814334
241,socfb-Caltech36_network_241,-0.071088,-4.00065,-4.30168,-2.14634,-2.36216,-3.45658,-2.82456,-3.69962,-4.30168,-0.710394,-0.418644,-1.1022,-1.09136,-1.28049,-1.18807,-2.17135,-1.26425,-1.6106,-2.40405,-1.78713,-2.63892,-1.96124,-2.90374,-2.55349,-2.29308,-2.64847,-2.97946,-3.04641,-3.69962,-4.30168,9.0139,73.511,8.7641,0.954912736,1.866352331,0.942707324
242,socfb-Caltech36_network_242,-0.07134,-3.60271,-4.30168,-2.12849,-2.22613,-3.34744,-2.78317,-3.39859,-4.30168,-0.700382,-0.422757,-1.11388,-1.10056,-1.28716,-1.17718,-2.20131,-1.24401,-1.61954,-2.34264,-1.78054,-2.6889,-1.95533,-2.93995,-2.73348,-2.3572,-2.6889,-3.07123,-3.60271,-4.00065,-4.30168,8.9341,73.448,8.6892,0.951050809,1.865979974,0.938979794
243,socfb-Caltech36_network_243,-0.061843,-3.82456,-4.30168,-2.31941,-2.50234,-3.69962,-3.00065,-3.60271,-4.30168,-0.68311,-0.418815,-1.12041,-1.11275,-1.25832,-1.21248,-2.15867,-1.27027,-1.57577,-2.46917,-1.74901,-2.79653,-1.93807,-3.12559,-2.65823,-2.34264,-2.7219,-3.09756,-3.39859,-3.82456,-4.30168,9.2829,73.7,9.0158,0.967683672,1.867467488,0.955004269
244,socfb-Caltech36_network_244,-0.060428,-3.45658,-4.30168,-2.0842,-2.30605,-4.30168,-2.6889,-3.39859,-4.30168,-0.698645,-0.427199,-1.08131,-1.11501,-1.26705,-1.18045,-2.12849,-1.25558,-1.6259,-2.4955,-1.78317,-2.75761,-1.95926,-2.97946,-2.53825,-2.40959,-2.75761,-2.97946,-3.69962,-3.82456,-4.30168,9.3406,73.74,9.0689,0.970374774,1.867703133,0.957554613
245,socfb-Caltech36_network_245,-0.068033,-3.52353,-4.30168,-2.2298,-2.50234,-3.39859,-2.71062,-3.82456,-4.30168,-0.69573,-0.425694,-1.08684,-1.10056,-1.26187,-1.17167,-2.15867,-1.30517,-1.59156,-2.39859,-1.75145,-2.6889,-1.91966,-3.09756,-2.75761,-2.3332,-2.69962,-3.30168,-3.60271,-3.82456,-4.00065,9.0452,73.531,8.7933,0.956418174,1.866470472,0.94415189
246,socfb-Caltech36_network_246,-0.058233,-3.69962,-4.00065,-2.20131,-2.46917,-3.69962,-2.75761,-3.52353,-4.30168,-0.700599,-0.414796,-1.11642,-1.0879,-1.28298,-1.19549,-2.14939,-1.24288,-1.6612,-2.40405,-1.81881,-2.50234,-1.96924,-3.2225,-2.56929,-2.36216,-2.74538,-3.18774,-3.52353,-3.82456,-4.30168,9.3899,73.772,9.1144,0.972660967,1.867891558,0.959728084
247,socfb-Caltech36_network_247,-0.06564,-4.30168,-4.30168,-2.20826,-2.4955,-3.60271,-2.90374,-4.30168,-4.30168,-0.683319,-0.414965,-1.13259,-1.1033,-1.27925,-1.20477,-2.09486,-1.25441,-1.62774,-2.35229,-1.84531,-2.7219,-1.92877,-3.09756,-2.62044,-2.43245,-2.82456,-3.07123,-3.34744,-4.30168,-4.30168,9.1449,73.604,8.8864,0.961178961,1.866901417,0.948725858
248,socfb-Caltech36_network_248,-0.06984,-4.30168,-4.30168,-2.20826,-2.51635,-3.69962,-2.73348,-3.60271,-4.30168,-0.69017,-0.413445,-1.09217,-1.10083,-1.30824,-1.21072,-2.11416,-1.24783,-1.65626,-2.45042,-1.81454,-2.75761,-1.98362,-2.95926,-2.63892,-2.36718,-2.92147,-3.18774,-3.69962,-3.52353,-4.30168,9.0179,73.512,8.7678,0.955105415,1.866358239,0.942890635
249,socfb-Caltech36_network_249,-0.071031,-4.30168,-4.30168,-2.17135,-2.53825,-3.69962,-2.7219,-3.82456,-4.30168,-0.701253,-0.412043,-1.10412,-1.12588,-1.27638,-1.18874,-2.11984,-1.26108,-1.60972,-2.3774,-1.75391,-2.75761,-2.00942,-3.07123,-2.74538,-2.34264,-2.73348,-3.18774,-3.45658,-3.69962,-4.30168,8.9392,73.452,8.6947,0.951298654,1.866003626,0.939254602
250,socfb-Caltech36_network_250,-0.068576,-4.30168,-4.30168,-2.26826,-2.55349,-3.82456,-2.95926,-3.52353,-4.30168,-0.690383,-0.412772,-1.12559,-1.10744,-1.29053,-1.2335,-2.06868,-1.2513,-1.60358,-2.31941,-1.76893,-2.71062,-1.91075,-3.00065,-2.78317,-2.28465,-2.7702,-2.97946,-3.2225,-3.82456,-4.30168,9.0394,73.527,8.7878,0.956139605,1.866446847,0.943880164
251,socfb-Caltech36_network_251,-0.060292,-4.30168,-4.30168,-2.21178,-2.52353,-3.52353,-2.66821,-3.52353,-4.30168,-0.708284,-0.419043,-1.11927,-1.09324,-1.26505,-1.19008,-2.1618,-1.26705,-1.58903,-2.36216,-1.76386,-2.62044,-1.94375,-2.85452,-2.59411,-2.20826,-2.78317,-3.09756,-3.18774,-3.52353,-4.30168,9.3076,73.716,9.0381,0.968837711,1.867561761,0.956077142
252,socfb-Caltech36_network_252,-0.068271,-3.82456,-4.30168,-2.18441,-2.4955,-3.69962,-2.66821,-3.69962,-4.30168,-0.6871,-0.411092,-1.13377,-1.09675,-1.28049,-1.22359,-2.13142,-1.25871,-1.62958,-2.3932,-1.82167,-2.83928,-1.92147,-2.97946,-2.73348,-2.3572,-2.93995,-3.15555,-3.52353,-3.82456,-4.30168,9.0532,73.537,8.8004,0.956802115,1.866505909,0.944502412
253,socfb-Caltech36_network_253,-0.073297,-3.52353,-4.30168,-2.22613,-2.38787,-3.52353,-2.81032,-3.69962,-4.30168,-0.680713,-0.426157,-1.10967,-1.1011,-1.28381,-1.16846,-2.1618,-1.28674,-1.62044,-2.43836,-1.78054,-2.7219,-1.9495,-2.97946,-2.67843,-2.40405,-2.6889,-2.85452,-3.30168,-3.45658,-4.30168,8.8958,73.42,8.654,0.94918501,1.86581438,0.937216891
254,socfb-Caltech36_network_254,-0.075687,-4.30168,-4.30168,-2.17135,-2.42662,-3.60271,-2.7219,-3.60271,-4.30168,-0.692193,-0.413951,-1.11784,-1.0981,-1.30168,-1.20028,-2.19447,-1.27392,-1.59753,-2.33789,-1.76639,-2.73348,-1.94757,-3.04641,-2.79653,-2.3932,-2.78317,-3.12559,-3.45658,-3.69962,-4.00065,8.848,73.386,8.6088,0.946845114,1.865613217,0.934942618
255,socfb-Caltech36_network_255,-0.0706,-3.69962,-4.30168,-2.08684,-2.29736,-3.52353,-2.71062,-3.69962,-4.30168,-0.686362,-0.415811,-1.10967,-1.11501,-1.30081,-1.22322,-2.16496,-1.25208,-1.6259,-2.47561,-1.80892,-2.64847,-1.90028,-2.88671,-2.64847,-2.41519,-2.83928,-3.12559,-3.82456,-4.30168,-4.30168,8.9831,73.486,8.7356,0.953426234,1.866204608,0.94129274
256,socfb-Caltech36_network_256,-0.071744,-4.30168,-4.30168,-2.11416,-2.3332,-3.34744,-2.82456,-3.69962,-4.30168,-0.690276,-0.419897,-1.10689,-1.08976,-1.28674,-1.20931,-2.17458,-1.25519,-1.63516,-2.3332,-1.7898,-2.69962,-1.99633,-2.92147,-2.73348,-2.32396,-2.95926,-3.30168,-3.69962,-4.00065,-4.30168,8.9469,73.459,8.7012,0.951672583,1.866045012,0.939579151
257,socfb-Caltech36_network_257,-0.063646,-4.00065,-4.30168,-2.29308,-2.3826,-3.34744,-2.63892,-3.39859,-4.30168,-0.717689,-0.414683,-1.1282,-1.06138,-1.28091,-1.19278,-2.14939,-1.26306,-1.55272,-2.44435,-1.74538,-2.75761,-2.01165,-2.93995,-2.62044,-2.36216,-2.93995,-3.09756,-3.34744,-3.82456,-4.30168,9.1877,73.633,8.9257,0.963206806,1.867072495,0.950642286
258,socfb-Caltech36_network_258,-0.065865,-4.00065,-4.30168,-2.18774,-2.54581,-3.52353,-2.79653,-3.45658,-4.30168,-0.711397,-0.413052,-1.09486,-1.09083,-1.29266,-1.20235,-2.13142,-1.2595,-1.62044,-2.39859,-1.74177,-2.7702,-2.00283,-3.04641,-2.55349,-2.28465,-2.78317,-3.02293,-3.39859,-3.60271,-4.30168,9.1377,73.598,8.88,0.960836896,1.866866013,0.948412966
259,socfb-Caltech36_network_259,-0.061519,-4.00065,-4.30168,-2.26826,-2.50234,-3.45658,-2.73348,-3.45658,-4.30168,-0.694762,-0.418986,-1.12357,-1.09432,-1.28758,-1.21037,-2.14332,-1.24098,-1.62774,-2.3332,-1.73348,-2.63892,-1.95143,-2.83928,-2.62044,-2.31045,-2.79653,-2.93995,-3.45658,-3.82456,-4.30168,9.2636,73.686,8.9964,0.966779794,1.867384982,0.954068757
260,socfb-Caltech36_network_260,-0.066111,-4.30168,-4.30168,-2.31941,-2.50234,-3.52353,-2.7219,-3.60271,-4.30168,-0.702672,-0.411875,-1.1187,-1.08367,-1.28632,-1.22105,-2.12559,-1.26425,-1.58152,-2.32396,-1.73465,-2.73348,-1.97535,-2.81032,-2.7702,-2.39859,-2.82456,-3.18774,-4.00065,-4.00065,-4.00065,9.0979,73.568,8.8426,0.958941159,1.86668895,0.94657998
261,socfb-Caltech36_network_261,-0.06252,-4.30168,-4.30168,-2.16814,-2.43245,-4.00065,-2.69962,-3.45658,-4.30168,-0.689533,-0.406701,-1.13054,-1.13971,-1.28632,-1.23017,-2.14031,-1.25519,-1.6361,-2.39859,-1.75023,-2.71062,-1.92147,-2.85452,-2.64847,-2.28465,-2.90374,-2.97946,-3.39859,-3.69962,-4.30168,9.211,73.648,8.9482,0.964306782,1.867160958,0.951735682
262,socfb-Caltech36_network_262,-0.051232,-3.52353,-4.00065,-2.18774,-2.46917,-3.30168,-2.6889,-3.52353,-4.30168,-0.710282,-0.423734,-1.09621,-1.0879,-1.27474,-1.18045,-2.1618,-1.25091,-1.60011,-2.40405,-1.76512,-2.61148,-1.93807,-2.95926,-2.57741,-2.42087,-2.74538,-3.12559,-3.26029,-3.69962,-4.30168,9.6456,73.938,9.3526,0.984329248,1.868867699,0.97093236
263,socfb-Caltech36_network_263,-0.068368,-4.00065,-4.00065,-2.19109,-2.33789,-3.60271,-2.7219,-3.69962,-4.30168,-0.703219,-0.419783,-1.1022,-1.10193,-1.2834,-1.19993,-2.14332,-1.23536,-1.63144,-2.3932,-1.75514,-2.7702,-1.96924,-2.81032,-2.71062,-2.30168,-2.73348,-2.92147,-3.82456,-3.82456,-4.30168,9.0352,73.523,8.7838,0.95593777,1.866423219,0.943682439
264,socfb-Caltech36_network_264,-0.066671,-3.69962,-4.30168,-2.17783,-2.50234,-3.69962,-2.74538,-3.82456,-4.30168,-0.722469,-0.42935,-1.04424,-1.09892,-1.29266,-1.1568,-2.14031,-1.23948,-1.62316,-2.37226,-1.75886,-2.74538,-1.92147,-3.12559,-2.58568,-2.29736,-2.74538,-3.09756,-3.52353,-4.00065,-4.00065,9.1449,73.605,8.8874,0.961178961,1.866907317,0.948774727
265,socfb-Caltech36_network_265,-0.065746,-3.82456,-4.30168,-2.17135,-2.50929,-3.52353,-2.75761,-3.18774,-4.30168,-0.69166,-0.41266,-1.11107,-1.12213,-1.28256,-1.1989,-2.18441,-1.27638,-1.60011,-2.46917,-1.79248,-2.75761,-1.94185,-3.04641,-2.58568,-2.30168,-2.7702,-3.02293,-3.60271,-4.00065,-4.30168,9.1399,73.6,8.8816,0.960941444,1.866877814,0.94849121
266,socfb-Caltech36_network_266,-0.07914,-3.34744,-3.69962,-2.2723,-2.58568,-3.52353,-2.64847,-3.69962,-4.30168,-0.69487,-0.41457,-1.1044,-1.09512,-1.29181,-1.22431,-2.07637,-1.25208,-1.64463,-2.3932,-1.82601,-2.62044,-1.90201,-2.97946,-2.64847,-2.36718,-2.67843,-3.09756,-3.30168,-4.00065,-4.30168,8.7419,73.303,8.5099,0.941605834,1.865121749,0.929924457
267,socfb-Caltech36_network_267,-0.059437,-3.69962,-4.30168,-2.31491,-2.52353,-3.60271,-2.88671,-3.52353,-4.30168,-0.706405,-0.412323,-1.09003,-1.12443,-1.29736,-1.19177,-2.11135,-1.25091,-1.60708,-2.37226,-1.78581,-2.79653,-1.91966,-2.92147,-2.55349,-2.26029,-2.83928,-3.04641,-3.39859,-3.60271,-4.30168,9.3537,73.748,9.0815,0.970983437,1.867750247,0.958157587
268,socfb-Caltech36_network_268,-0.0696,-4.30168,-4.30168,-2.15555,-2.45658,-3.26029,-2.6889,-3.69962,-4.30168,-0.696807,-0.412716,-1.12156,-1.11529,-1.29138,-1.19993,-2.14634,-1.25091,-1.63892,-2.36718,-1.75886,-2.65823,-1.95533,-2.92147,-2.62958,-2.34264,-3.00065,-2.90374,-3.18774,-3.69962,-4.30168,9.0268,73.519,8.7763,0.95553382,1.866399591,0.94331146
269,socfb-Caltech36_network_269,-0.073557,-3.26029,-4.00065,-2.15867,-2.35229,-3.69962,-2.63892,-3.52353,-4.00065,-0.710951,-0.41457,-1.09512,-1.10165,-1.28507,-1.2225,-2.11135,-1.25714,-1.59839,-2.3932,-1.75886,-2.71062,-1.96522,-2.92147,-2.71062,-2.27638,-2.74538,-3.00065,-3.39859,-4.00065,-4.30168,8.8923,73.418,8.6504,0.949014106,1.86580255,0.93703619
270,socfb-Caltech36_network_270,-0.067286,-4.30168,-4.30168,-2.10856,-2.33789,-3.39859,-2.74538,-3.60271,-4.30168,-0.696053,-0.422241,-1.11671,-1.1011,-1.27638,-1.20442,-2.13436,-1.26029,-1.61773,-2.40405,-1.74538,-2.7219,-1.90201,-2.79653,-2.61148,-2.34744,-2.73348,-3.04641,-3.60271,-4.30168,-4.00065,9.0691,73.548,8.8156,0.957564191,1.866570867,0.945251876
271,socfb-Caltech36_network_271,-0.066762,-4.00065,-4.30168,-2.07637,-2.34744,-3.60271,-2.7702,-3.45658,-4.00065,-0.708395,-0.420925,-1.10772,-1.1044,-1.29736,-1.20477,-2.19109,-1.2265,-1.60271,-2.31941,-1.73231,-2.75761,-1.95729,-3.00065,-2.59411,-2.25636,-2.65823,-2.90374,-3.45658,-3.69962,-4.30168,9.0989,73.57,8.8434,0.958988892,1.866700756,0.946619269
272,socfb-Caltech36_network_272,-0.066879,-4.30168,-4.30168,-2.18111,-2.32855,-3.45658,-2.7219,-3.34744,-4.30168,-0.712625,-0.415472,-1.05642,-1.10772,-1.2859,-1.17167,-2.14939,-1.2772,-1.63704,-2.46283,-1.80614,-2.65823,-2.03451,-3.15555,-2.62958,-2.46283,-2.81032,-3.02293,-3.45658,-4.30168,-4.30168,9.1136,73.581,8.8577,0.959689963,1.866765686,0.947320967
273,socfb-Caltech36_network_273,-0.061751,-3.52353,-4.30168,-2.09756,-2.44435,-3.69962,-2.57741,-3.52353,-4.30168,-0.708173,-0.412884,-1.1033,-1.11955,-1.28716,-1.21818,-2.2335,-1.21961,-1.59582,-2.41519,-1.75023,-2.74538,-2.00942,-2.88671,-2.69962,-2.34744,-2.69962,-3.09756,-3.69962,-3.82456,-4.30168,9.3128,73.722,9.0433,0.969080276,1.867597109,0.956326938
274,socfb-Caltech36_network_274,-0.056764,-3.52353,-3.82456,-2.24478,-2.56132,-3.60271,-2.88671,-3.26029,-4.30168,-0.720073,-0.408808,-1.12041,-1.09003,-1.27311,-1.18507,-2.11135,-1.26147,-1.63516,-2.33789,-1.75886,-2.7219,-1.96124,-2.87032,-2.55349,-2.3572,-2.71062,-2.93995,-3.52353,-3.82456,-4.30168,9.4249,73.795,9.1477,0.974276751,1.868026937,0.961311913
275,socfb-Caltech36_network_275,-0.065234,-4.30168,-4.30168,-2.29308,-2.47561,-3.52353,-2.73348,-3.52353,-4.30168,-0.703219,-0.425752,-1.08631,-1.10001,-1.25402,-1.20338,-2.10578,-1.25519,-1.59582,-2.3332,-1.76893,-2.79653,-1.91429,-2.93995,-2.62958,-2.31491,-2.7219,-3.07123,-3.34744,-3.69962,-4.30168,9.1651,73.618,8.9054,0.962137208,1.866984015,0.949653431
276,socfb-Caltech36_network_276,-0.067607,-4.00065,-4.30168,-2.2189,-2.3572,-3.34744,-2.71062,-3.45658,-4.00065,-0.699621,-0.413277,-1.11642,-1.09486,-1.30081,-1.18841,-2.14634,-1.27474,-1.58318,-2.42087,-1.79925,-2.66821,-1.94757,-3.09756,-2.79653,-2.35229,-2.82456,-3.12559,-3.52353,-3.82456,-4.30168,9.0847,73.561,8.8299,0.95831059,1.866647624,0.945955785
277,socfb-Caltech36_network_277,-0.068516,-3.69962,-4.30168,-2.18774,-2.38787,-3.69962,-2.69962,-3.69962,-4.30168,-0.681545,-0.417282,-1.13289,-1.11388,-1.28132,-1.21461,-2.09486,-1.2361,-1.61415,-2.4955,-1.79518,-2.90374,-1.93247,-3.07123,-2.62958,-2.45658,-2.85452,-3.02293,-3.52353,-4.00065,-4.30168,9.0505,73.535,8.7984,0.956672573,1.866494097,0.944403702
278,socfb-Caltech36_network_278,-0.074867,-4.30168,-4.30168,-2.34264,-2.45658,-3.60271,-3.02293,-4.30168,-4.30168,-0.694977,-0.413782,-1.09351,-1.13318,-1.30605,-1.17296,-2.15246,-1.24976,-1.60795,-2.37226,-1.78581,-2.79653,-1.93807,-2.87032,-2.65823,-2.36216,-2.93995,-3.02293,-3.45658,-3.82456,-4.30168,8.8475,73.384,8.6087,0.946820571,1.86560138,0.934937574
279,socfb-Caltech36_network_279,-0.07098,-3.2225,-4.00065,-2.15555,-2.3572,-3.30168,-2.74538,-3.82456,-4.30168,-0.686046,-0.419327,-1.14211,-1.08183,-1.26826,-1.2309,-2.13142,-1.25363,-1.60184,-2.50929,-1.76135,-2.75761,-1.96723,-3.04641,-2.61148,-2.31045,-3.02293,-3.39859,-3.69962,-4.30168,-4.30168,8.9891,73.491,8.7411,0.953716212,1.866234157,0.941566089
280,socfb-Caltech36_network_280,-0.063026,-4.30168,-4.30168,-2.12559,-2.42087,-3.34744,-2.81032,-3.34744,-4.30168,-0.696053,-0.409865,-1.11841,-1.10193,-1.28969,-1.23275,-2.07637,-1.25832,-1.61684,-2.47561,-1.80475,-2.73348,-1.91787,-3.00065,-2.69962,-2.36216,-2.82456,-3.26029,-3.52353,-3.82456,-4.30168,9.2145,73.652,8.9517,0.964471774,1.867184544,0.951905519
281,socfb-Caltech36_network_281,-0.062783,-4.30168,-4.30168,-2.06113,-2.28884,-3.52353,-2.78317,-3.26029,-4.30168,-0.712514,-0.414852,-1.08472,-1.11784,-1.28884,-1.19651,-2.14634,-1.24783,-1.58987,-2.43836,-1.78185,-2.6889,-2.00502,-3.04641,-2.66821,-2.35229,-2.81032,-3.2225,-3.69962,-4.30168,-4.30168,9.2603,73.685,8.9943,0.966625056,1.867379088,0.953967369
282,socfb-Caltech36_network_282,-0.067694,-4.00065,-4.30168,-2.21532,-2.52353,-3.60271,-2.87032,-3.69962,-4.30168,-0.665695,-0.424137,-1.09702,-1.11107,-1.2727,-1.22322,-2.20131,-1.27843,-1.62316,-2.34744,-1.79789,-2.6889,-1.97946,-2.97946,-2.74538,-2.3572,-2.78317,-3.18774,-3.60271,-3.60271,-4.30168,9.0517,73.535,8.7994,0.956730152,1.866494097,0.94445306
283,socfb-Caltech36_network_283,-0.063793,-3.60271,-4.30168,-2.18774,-2.40405,-3.82456,-2.63892,-3.45658,-4.30168,-0.71622,-0.428477,-1.08446,-1.08896,-1.26306,-1.16687,-2.20826,-1.26227,-1.60358,-2.37226,-1.73114,-2.55349,-1.93619,-2.92147,-2.55349,-2.29308,-2.82456,-3.00065,-3.82456,-3.82456,-4.30168,9.1765,73.624,8.9158,0.962677069,1.867019409,0.950160318
284,socfb-Caltech36_network_284,-0.067487,-4.30168,-4.30168,-2.11416,-2.31045,-3.60271,-2.7219,-3.60271,-4.00065,-0.704644,-0.427547,-1.09324,-1.09029,-1.27678,-1.17231,-2.14031,-1.26665,-1.58318,-2.42662,-1.80199,-2.78317,-1.95729,-2.85452,-2.55349,-2.30605,-2.88671,-2.93995,-3.60271,-3.69962,-4.30168,9.1072,73.578,8.8512,0.959384874,1.866747979,0.947002154
285,socfb-Caltech36_network_285,-0.064232,-4.30168,-4.30168,-2.29736,-2.57741,-3.34744,-2.7219,-3.2225,-4.00065,-0.701144,-0.415811,-1.0927,-1.11191,-1.30038,-1.18309,-2.18111,-1.27311,-1.60184,-2.43245,-1.73583,-2.73348,-1.96322,-2.90374,-2.60271,-2.28465,-2.67843,-2.92147,-3.34744,-4.00065,-4.30168,9.1997,73.643,8.9373,0.963773665,1.867131472,0.951206336
286,socfb-Caltech36_network_286,-0.074388,-3.45658,-4.30168,-2.07637,-2.50929,-3.69962,-2.81032,-4.00065,-4.30168,-0.678432,-0.416603,-1.1187,-1.11163,-1.28548,-1.21603,-2.12849,-1.2772,-1.63236,-2.42087,-1.7382,-2.87032,-2.00283,-2.90374,-2.59411,-2.43245,-2.83928,-3.02293,-3.45658,-4.00065,-4.30168,8.8416,73.378,8.602,0.946530863,1.86556587,0.934599438
287,socfb-Caltech36_network_287,-0.07068,-3.39859,-4.30168,-2.11135,-2.46917,-3.12559,-2.78317,-3.69962,-4.30168,-0.692834,-0.416829,-1.1033,-1.11107,-1.24937,-1.21142,-2.10302,-1.27761,-1.6259,-2.3932,-1.81881,-2.71062,-1.96924,-2.92147,-2.7702,-2.40405,-2.74538,-3.26029,-3.60271,-3.69962,-4.30168,8.9668,73.473,8.7199,0.952637483,1.866127773,0.940511504
288,socfb-Caltech36_network_288,-0.074512,-3.60271,-4.00065,-2.12559,-2.52353,-3.39859,-2.79653,-3.60271,-4.30168,-0.696484,-0.415303,-1.10302,-1.10247,-1.29908,-1.19856,-2.06868,-1.26906,-1.60184,-2.48214,-1.80062,-2.7219,-1.95926,-2.90374,-2.69962,-2.3572,-2.88671,-3.18774,-3.2225,-3.39859,-4.30168,8.9072,73.432,8.6642,0.949741204,1.865885357,0.937728469
289,socfb-Caltech36_network_289,-0.078825,-4.30168,-4.30168,-2.21532,-2.53825,-4.00065,-2.7219,-3.60271,-4.30168,-0.696053,-0.410534,-1.11529,-1.10165,-1.29223,-1.19379,-2.1227,-1.26947,-1.62682,-2.42087,-1.76135,-2.74538,-1.98153,-3.02293,-2.73348,-2.32396,-3.07123,-3.07123,-3.69962,-4.00065,-4.30168,8.7431,73.303,8.5108,0.941665446,1.865121749,0.929970385
290,socfb-Caltech36_network_290,-0.059056,-4.00065,-4.30168,-2.19788,-2.50234,-3.60271,-2.69962,-3.82456,-4.30168,-0.709171,-0.417169,-1.08367,-1.09648,-1.30692,-1.19109,-2.15555,-1.26786,-1.56608,-2.43245,-1.78581,-2.7702,-1.9733,-2.87032,-2.63892,-2.30168,-2.64847,-2.95926,-3.07123,-3.69962,-4.30168,9.3631,73.754,9.0901,0.971419662,1.867785579,0.958568661
291,socfb-Caltech36_network_291,-0.072683,-4.30168,-4.30168,-2.14031,-2.33789,-3.45658,-2.58568,-3.45658,-4.30168,-0.687733,-0.419327,-1.11699,-1.1033,-1.27638,-1.19583,-2.11984,-1.26029,-1.65137,-2.36718,-1.82311,-2.87032,-1.99205,-3.02293,-2.53083,-2.3826,-2.74538,-3.07123,-3.45658,-4.00065,-4.30168,8.9539,73.466,8.7081,0.95201224,1.866086394,0.939923408
292,socfb-Caltech36_network_292,-0.062537,-4.30168,-4.30168,-2.28049,-2.45658,-3.69962,-2.92147,-4.30168,-4.30168,-0.700817,-0.422356,-1.10939,-1.08367,-1.28632,-1.17231,-2.11699,-1.25989,-1.60795,-2.3572,-1.78713,-2.88671,-1.92693,-2.83928,-2.62044,-2.31941,-2.7219,-3.07123,-3.45658,-3.52353,-4.30168,9.2001,73.64,8.938,0.963792548,1.86711378,0.95124035
293,socfb-Caltech36_network_293,-0.065389,-4.00065,-4.30168,-2.38787,-2.45042,-3.82456,-2.93995,-3.82456,-4.30168,-0.703328,-0.41802,-1.07819,-1.10578,-1.29951,-1.17587,-2.14634,-1.28091,-1.55661,-2.3826,-1.77276,-2.74538,-1.94375,-3.02293,-2.64847,-2.37226,-2.7219,-3.15555,-3.45658,-4.00065,-4.30168,9.1052,73.573,8.8495,0.95928949,1.866718465,0.946918734
294,socfb-Caltech36_network_294,-0.071213,-4.30168,-4.30168,-2.2225,-2.3332,-3.69962,-2.66821,-3.69962,-4.30168,-0.704534,-0.41615,-1.12791,-1.08949,-1.2859,-1.19719,-2.1618,-1.2727,-1.58735,-2.37226,-1.71285,-2.79653,-1.93619,-2.83928,-2.67843,-2.26425,-2.90374,-3.07123,-3.39859,-4.30168,-4.30168,8.976,73.481,8.7289,0.953082844,1.866175058,0.940959518
295,socfb-Caltech36_network_295,-0.062751,-4.30168,-4.30168,-2.28465,-2.51635,-3.30168,-2.7219,-3.52353,-4.30168,-0.682796,-0.41802,-1.12646,-1.09297,-1.26987,-1.2139,-2.18774,-1.25636,-1.63798,-2.39859,-1.7702,-2.85452,-1.9733,-2.85452,-2.64847,-2.28884,-2.92147,-3.12559,-3.52353,-4.00065,-4.30168,9.2541,73.681,8.9883,0.966334188,1.867355511,0.953677559
296,socfb-Caltech36_network_296,-0.069634,-4.30168,-4.30168,-2.33789,-2.56929,-3.39859,-2.81032,-3.60271,-4.30168,-0.702235,-0.420468,-1.12357,-1.08105,-1.26665,-1.19754,-2.10028,-1.27311,-1.57987,-2.3826,-1.72419,-2.79653,-1.93433,-2.90374,-2.61148,-2.28049,-2.81032,-2.82456,-3.39859,-4.30168,-4.30168,9.0238,73.517,8.7731,0.955389461,1.866387777,0.94315308
297,socfb-Caltech36_network_297,-0.066271,-4.30168,-4.30168,-2.25636,-2.28465,-3.45658,-2.64847,-3.52353,-4.00065,-0.717011,-0.409809,-1.08499,-1.09243,-1.28548,-1.18408,-2.14031,-1.2834,-1.61237,-2.39859,-1.79518,-2.79653,-1.99633,-3.09756,-2.7702,-2.29308,-3.02293,-3.39859,-3.60271,-4.00065,-4.30168,9.0962,73.567,8.8411,0.958860001,1.866683046,0.946506303
298,socfb-Caltech36_network_298,-0.065499,-4.00065,-4.30168,-2.26425,-2.59411,-3.82456,-2.74538,-3.34744,-4.30168,-0.698537,-0.42081,-1.10357,-1.08578,-1.27068,-1.20826,-2.13142,-1.25558,-1.58987,-2.43245,-1.77664,-2.78317,-1.95729,-2.92147,-2.47561,-2.35229,-2.81032,-3.15555,-3.52353,-4.30168,-4.30168,9.1466,73.605,8.8879,0.961259687,1.866907317,0.94879916
299,socfb-Caltech36_network_299,-0.066023,-4.30168,-4.30168,-2.14939,-2.43245,-3.82456,-2.93995,-3.45658,-4.30168,-0.693048,-0.407587,-1.11332,-1.11416,-1.2965,-1.19278,-2.18774,-1.27638,-1.64367,-2.42087,-1.79383,-2.75761,-1.96124,-3.04641,-2.61148,-2.33789,-2.87032,-3.30168,-3.69962,-3.82456,-4.30168,9.1114,73.579,8.8552,0.959585113,1.866753881,0.947198374
